timestamp,id_sensor,flow,volume
2024-03-05 02:00:00,Arch_sens1,0.0,5093.6042
2024-03-05 02:15:00,Arch_sens1,0.0,5093.6042
2024-03-05 02:30:00,Arch_sens1,0.0,5093.6042
2024-03-05 02:45:00,Arch_sens1,0.0,5093.6042
2024-03-05 03:00:00,Arch_sens1,0.0,5093.6042
2024-03-05 03:15:00,Arch_sens1,0.0,5093.6042
2024-03-05 03:30:00,Arch_sens1,0.0,5093.6042
2024-03-05 03:45:00,Arch_sens1,0.0,5093.6042
2024-03-05 04:00:00,Arch_sens1,0.0,5093.6042
2024-03-05 04:15:00,Arch_sens1,0.0,5093.6042
2024-03-05 04:30:00,Arch_sens1,0.0,5093.6042
2024-03-05 04:45:00,Arch_sens1,0.0,5093.6042
2024-03-05 05:00:00,Arch_sens1,0.0,5093.6042
2024-03-05 05:15:00,Arch_sens1,0.0,5093.6042
2024-03-05 05:30:00,Arch_sens1,0.0,5093.6042
2024-03-05 05:45:00,Arch_sens1,0.0,5093.6042
2024-03-05 06:00:00,Arch_sens1,0.0,5093.6042
2024-03-05 06:15:00,Arch_sens1,0.0,5093.6042
2024-03-05 06:30:00,Arch_sens1,0.0,5093.6042
2024-03-05 06:45:00,Arch_sens1,0.0,5093.6042
2024-03-05 07:00:00,Arch_sens1,0.0,5093.6042
2024-03-05 07:15:00,Arch_sens1,0.0,5093.6042
2024-03-05 07:30:00,Arch_sens1,0.0,5093.6042
2024-03-05 07:45:00,Arch_sens1,0.001395,5093.6056
2024-03-05 08:00:00,Arch_sens1,0.001032,5093.6067
2024-03-05 08:15:00,Arch_sens1,0.0,5093.6067
2024-03-05 08:30:00,Arch_sens1,0.001868,5093.6085
2024-03-05 08:45:00,Arch_sens1,0.0,5093.6085
2024-03-05 09:00:00,Arch_sens1,0.0,5093.6085
2024-03-05 09:15:00,Arch_sens1,0.0,5093.6085
2024-03-05 09:30:00,Arch_sens1,0.002691,5093.6112
2024-03-05 09:45:00,Arch_sens1,0.0,5093.6112
2024-03-05 10:00:00,Arch_sens1,0.0,5093.6112
2024-03-05 10:15:00,Arch_sens1,0.0,5093.6112
2024-03-05 10:30:00,Arch_sens1,0.0,5093.6112
2024-03-05 10:45:00,Arch_sens1,0.0,5093.6112
2024-03-05 11:00:00,Arch_sens1,0.0,5093.6112
2024-03-05 11:15:00,Arch_sens1,0.0,5093.6112
2024-03-05 11:30:00,Arch_sens1,0.0,5093.6112
2024-03-05 11:45:00,Arch_sens1,0.0,5093.6112
2024-03-05 12:00:00,Arch_sens1,0.0,5093.6112
2024-03-05 12:15:00,Arch_sens1,0.001886,5093.6131
2024-03-05 12:30:00,Arch_sens1,0.002457,5093.6156
2024-03-05 12:45:00,Arch_sens1,0.0,5093.6156
2024-03-05 13:00:00,Arch_sens1,0.004874,5093.6205
2024-03-05 13:15:00,Arch_sens1,0.003717,5093.6242
2024-03-05 13:30:00,Arch_sens1,0.0,5093.6242
2024-03-05 13:45:00,Arch_sens1,0.0,5093.6242
2024-03-05 14:00:00,Arch_sens1,0.0,5093.6242
2024-03-05 14:15:00,Arch_sens1,0.004703,5093.6289
2024-03-05 14:30:00,Arch_sens1,0.0,5093.6289
2024-03-05 14:45:00,Arch_sens1,0.0,5093.6289
2024-03-05 15:00:00,Arch_sens1,0.0,5093.6289
2024-03-05 15:15:00,Arch_sens1,0.0,5093.6289
2024-03-05 15:30:00,Arch_sens1,0.0,5093.6289
2024-03-05 15:45:00,Arch_sens1,0.000652,5093.6295
2024-03-05 16:00:00,Arch_sens1,0.0,5093.6295
2024-03-05 16:15:00,Arch_sens1,0.0,5093.6295
2024-03-05 16:30:00,Arch_sens1,0.003179,5093.6327
2024-03-05 16:45:00,Arch_sens1,0.001845,5093.6345
2024-03-05 17:00:00,Arch_sens1,0.0,5093.6345
2024-03-05 17:15:00,Arch_sens1,0.0,5093.6345
2024-03-05 17:30:00,Arch_sens1,0.0,5093.6345
2024-03-05 17:45:00,Arch_sens1,0.001839,5093.6364
2024-03-05 18:00:00,Arch_sens1,0.0,5093.6364
2024-03-05 18:15:00,Arch_sens1,0.0,5093.6364
2024-03-05 18:30:00,Arch_sens1,0.0,5093.6364
2024-03-05 18:45:00,Arch_sens1,0.001889,5093.6383
2024-03-05 19:00:00,Arch_sens1,0.0,5093.6383
2024-03-05 19:15:00,Arch_sens1,0.0,5093.6383
2024-03-05 19:30:00,Arch_sens1,0.00138,5093.6397
2024-03-05 19:45:00,Arch_sens1,0.0,5093.6397
2024-03-05 20:00:00,Arch_sens1,0.0,5093.6397
2024-03-05 20:15:00,Arch_sens1,0.0,5093.6397
2024-03-05 20:30:00,Arch_sens1,0.0,5093.6397
2024-03-05 20:45:00,Arch_sens1,0.0,5093.6397
2024-03-05 21:00:00,Arch_sens1,0.0,5093.6397
2024-03-05 21:15:00,Arch_sens1,0.0,5093.6397
2024-03-05 21:30:00,Arch_sens1,0.0,5093.6397
2024-03-05 21:45:00,Arch_sens1,0.0,5093.6397
2024-03-05 22:00:00,Arch_sens1,0.0,5093.6397
2024-03-05 22:15:00,Arch_sens1,0.0,5093.6397
2024-03-05 22:30:00,Arch_sens1,0.0,5093.6397
2024-03-05 22:45:00,Arch_sens1,0.0,5093.6397
2024-03-05 23:00:00,Arch_sens1,0.0,5093.6397
2024-03-05 23:15:00,Arch_sens1,0.0,5093.6397
2024-03-05 23:30:00,Arch_sens1,0.0,5093.6397
2024-03-05 23:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 00:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 00:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 00:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 00:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 01:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 01:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 01:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 01:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 02:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 02:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 02:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 02:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 03:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 03:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 03:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 03:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 04:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 04:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 04:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 04:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 05:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 05:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 05:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 05:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 06:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 06:15:00,Arch_sens1,0.0,5093.6397
2024-03-06 06:30:00,Arch_sens1,0.0,5093.6397
2024-03-06 06:45:00,Arch_sens1,0.0,5093.6397
2024-03-06 07:00:00,Arch_sens1,0.0,5093.6397
2024-03-06 07:15:00,Arch_sens1,0.001173,5093.6408
2024-03-06 07:30:00,Arch_sens1,0.0,5093.6408
2024-03-06 07:45:00,Arch_sens1,0.0,5093.6408
2024-03-06 08:00:00,Arch_sens1,0.0,5093.6408
2024-03-06 08:15:00,Arch_sens1,0.0,5093.6408
2024-03-06 08:30:00,Arch_sens1,0.0,5093.6408
2024-03-06 08:45:00,Arch_sens1,0.0,5093.6408
2024-03-06 09:00:00,Arch_sens1,0.0,5093.6408
2024-03-06 09:15:00,Arch_sens1,0.00304,5093.6439
2024-03-06 09:30:00,Arch_sens1,0.0,5093.6439
2024-03-06 09:45:00,Arch_sens1,0.002033,5093.6459
2024-03-06 10:00:00,Arch_sens1,0.0,5093.6459
2024-03-06 10:15:00,Arch_sens1,0.002574,5093.6485
2024-03-06 10:30:00,Arch_sens1,0.000924,5093.6494
2024-03-06 10:45:00,Arch_sens1,0.001079,5093.6505
2024-03-06 11:00:00,Arch_sens1,0.004038,5093.6545
2024-03-06 11:15:00,Arch_sens1,0.0,5093.6545
2024-03-06 11:30:00,Arch_sens1,0.0,5093.6545
2024-03-06 11:45:00,Arch_sens1,0.002927,5093.6574
2024-03-06 12:00:00,Arch_sens1,0.001568,5093.659
2024-03-06 12:15:00,Arch_sens1,0.0,5093.659
2024-03-06 12:30:00,Arch_sens1,0.0,5093.659
2024-03-06 12:45:00,Arch_sens1,0.0,5093.659
2024-03-06 13:00:00,Arch_sens1,0.0,5093.659
2024-03-06 13:15:00,Arch_sens1,0.003183,5093.6622
2024-03-06 13:30:00,Arch_sens1,0.0,5093.6622
2024-03-06 13:45:00,Arch_sens1,0.004605,5093.6668
2024-03-06 14:00:00,Arch_sens1,0.00371,5093.6705
2024-03-06 14:15:00,Arch_sens1,0.001887,5093.6724
2024-03-06 14:30:00,Arch_sens1,0.0,5093.6724
2024-03-06 14:45:00,Arch_sens1,0.003191,5093.6756
2024-03-06 15:00:00,Arch_sens1,0.0,5093.6756
2024-03-06 15:15:00,Arch_sens1,0.000622,5093.6762
2024-03-06 15:30:00,Arch_sens1,0.0,5093.6762
2024-03-06 15:45:00,Arch_sens1,0.002498,5093.6787
2024-03-06 16:00:00,Arch_sens1,0.0,5093.6787
2024-03-06 16:15:00,Arch_sens1,0.003637,5093.6823
2024-03-06 16:30:00,Arch_sens1,0.001755,5093.6841
2024-03-06 16:45:00,Arch_sens1,0.002754,5093.6869
2024-03-06 17:00:00,Arch_sens1,0.0,5093.6869
2024-03-06 17:15:00,Arch_sens1,0.0,5093.6869
2024-03-06 17:30:00,Arch_sens1,0.0,5093.6869
2024-03-06 17:45:00,Arch_sens1,0.0,5093.6869
2024-03-06 18:00:00,Arch_sens1,0.0,5093.6869
2024-03-06 18:15:00,Arch_sens1,0.0,5093.6869
2024-03-06 18:30:00,Arch_sens1,0.0,5093.6869
2024-03-06 18:45:00,Arch_sens1,0.0,5093.6869
2024-03-06 19:00:00,Arch_sens1,0.0,5093.6869
2024-03-06 19:15:00,Arch_sens1,0.0,5093.6869
2024-03-06 19:30:00,Arch_sens1,0.0,5093.6869
2024-03-06 19:45:00,Arch_sens1,0.0,5093.6869
2024-03-06 20:00:00,Arch_sens1,0.001604,5093.6885
2024-03-06 20:15:00,Arch_sens1,0.0,5093.6885
2024-03-06 20:30:00,Arch_sens1,0.000739,5093.6892
2024-03-06 20:45:00,Arch_sens1,0.0,5093.6892
2024-03-06 21:00:00,Arch_sens1,0.0,5093.6892
2024-03-06 21:15:00,Arch_sens1,0.0,5093.6892
2024-03-06 21:30:00,Arch_sens1,0.0,5093.6892
2024-03-06 21:45:00,Arch_sens1,0.0,5093.6892
2024-03-06 22:00:00,Arch_sens1,0.0,5093.6892
2024-03-06 22:15:00,Arch_sens1,0.0,5093.6892
2024-03-06 22:30:00,Arch_sens1,0.0,5093.6892
2024-03-06 22:45:00,Arch_sens1,0.0,5093.6892
2024-03-06 23:00:00,Arch_sens1,0.0,5093.6892
2024-03-06 23:15:00,Arch_sens1,0.0,5093.6892
2024-03-06 23:30:00,Arch_sens1,0.0,5093.6892
2024-03-06 23:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 00:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 00:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 00:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 00:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 01:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 01:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 01:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 01:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 02:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 02:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 02:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 02:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 03:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 03:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 03:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 03:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 04:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 04:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 04:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 04:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 05:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 05:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 05:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 05:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 06:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 06:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 06:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 06:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 07:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 07:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 07:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 07:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 08:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 08:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 08:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 08:45:00,Arch_sens1,0.0,5093.6892
2024-03-07 09:00:00,Arch_sens1,0.0,5093.6892
2024-03-07 09:15:00,Arch_sens1,0.0,5093.6892
2024-03-07 09:30:00,Arch_sens1,0.0,5093.6892
2024-03-07 09:45:00,Arch_sens1,0.003864,5093.6931
2024-03-07 10:00:00,Arch_sens1,0.0,5093.6931
2024-03-07 10:15:00,Arch_sens1,0.0,5093.6931
2024-03-07 10:30:00,Arch_sens1,0.001664,5093.6947
2024-03-07 10:45:00,Arch_sens1,0.0,5093.6947
2024-03-07 11:00:00,Arch_sens1,0.00125,5093.696
2024-03-07 11:15:00,Arch_sens1,0.0,5093.696
2024-03-07 11:30:00,Arch_sens1,0.0,5093.696
2024-03-07 11:45:00,Arch_sens1,0.0,5093.696
2024-03-07 12:00:00,Arch_sens1,0.0,5093.696
2024-03-07 12:15:00,Arch_sens1,0.0,5093.696
2024-03-07 12:30:00,Arch_sens1,0.0,5093.696
2024-03-07 12:45:00,Arch_sens1,0.0,5093.696
2024-03-07 13:00:00,Arch_sens1,0.004831,5093.7008
2024-03-07 13:15:00,Arch_sens1,0.0,5093.7008
2024-03-07 13:30:00,Arch_sens1,0.0,5093.7008
2024-03-07 13:45:00,Arch_sens1,0.0,5093.7008
2024-03-07 14:00:00,Arch_sens1,0.0,5093.7008
2024-03-07 14:15:00,Arch_sens1,0.0,5093.7008
2024-03-07 14:30:00,Arch_sens1,0.0,5093.7008
2024-03-07 14:45:00,Arch_sens1,0.0,5093.7008
2024-03-07 15:00:00,Arch_sens1,0.0,5093.7008
2024-03-07 15:15:00,Arch_sens1,0.000557,5093.7014
2024-03-07 15:30:00,Arch_sens1,0.0,5093.7014
2024-03-07 15:45:00,Arch_sens1,0.003797,5093.7052
2024-03-07 16:00:00,Arch_sens1,0.002424,5093.7076
2024-03-07 16:15:00,Arch_sens1,0.0,5093.7076
2024-03-07 16:30:00,Arch_sens1,0.0,5093.7076
2024-03-07 16:45:00,Arch_sens1,0.0,5093.7076
2024-03-07 17:00:00,Arch_sens1,0.0,5093.7076
2024-03-07 17:15:00,Arch_sens1,0.001211,5093.7088
2024-03-07 17:30:00,Arch_sens1,0.002806,5093.7116
2024-03-07 17:45:00,Arch_sens1,0.0,5093.7116
2024-03-07 18:00:00,Arch_sens1,0.0,5093.7116
2024-03-07 18:15:00,Arch_sens1,0.0,5093.7116
2024-03-07 18:30:00,Arch_sens1,0.001501,5093.7131
2024-03-07 18:45:00,Arch_sens1,0.0,5093.7131
2024-03-07 19:00:00,Arch_sens1,0.001464,5093.7146
2024-03-07 19:15:00,Arch_sens1,0.0,5093.7146
2024-03-07 19:30:00,Arch_sens1,0.001501,5093.7161
2024-03-07 19:45:00,Arch_sens1,0.0,5093.7161
2024-03-07 20:00:00,Arch_sens1,0.0,5093.7161
2024-03-07 20:15:00,Arch_sens1,0.0,5093.7161
2024-03-07 20:30:00,Arch_sens1,0.0,5093.7161
2024-03-07 20:45:00,Arch_sens1,0.0,5093.7161
2024-03-07 21:00:00,Arch_sens1,0.0,5093.7161
2024-03-07 21:15:00,Arch_sens1,0.0,5093.7161
2024-03-07 21:30:00,Arch_sens1,0.0,5093.7161
2024-03-07 21:45:00,Arch_sens1,0.0,5093.7161
2024-03-07 22:00:00,Arch_sens1,0.0,5093.7161
2024-03-07 22:15:00,Arch_sens1,0.0,5093.7161
2024-03-07 22:30:00,Arch_sens1,0.0,5093.7161
2024-03-07 22:45:00,Arch_sens1,0.0,5093.7161
2024-03-07 23:00:00,Arch_sens1,0.0,5093.7161
2024-03-07 23:15:00,Arch_sens1,0.0,5093.7161
2024-03-07 23:30:00,Arch_sens1,0.0,5093.7161
2024-03-07 23:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 00:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 00:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 00:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 00:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 01:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 01:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 01:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 01:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 02:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 02:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 02:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 02:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 03:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 03:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 03:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 03:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 04:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 04:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 04:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 04:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 05:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 05:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 05:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 05:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 06:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 06:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 06:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 06:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 07:00:00,Arch_sens1,0.0,5093.7161
2024-03-08 07:15:00,Arch_sens1,0.0,5093.7161
2024-03-08 07:30:00,Arch_sens1,0.0,5093.7161
2024-03-08 07:45:00,Arch_sens1,0.0,5093.7161
2024-03-08 08:00:00,Arch_sens1,0.00149,5093.7176
2024-03-08 08:15:00,Arch_sens1,0.0,5093.7176
2024-03-08 08:30:00,Arch_sens1,0.0,5093.7176
2024-03-08 08:45:00,Arch_sens1,0.00111,5093.7187
2024-03-08 09:00:00,Arch_sens1,0.002386,5093.7211
2024-03-08 09:15:00,Arch_sens1,0.003486,5093.7245
2024-03-08 09:30:00,Arch_sens1,0.0,5093.7245
2024-03-08 09:45:00,Arch_sens1,0.001817,5093.7264
2024-03-08 10:00:00,Arch_sens1,0.0,5093.7264
2024-03-08 10:15:00,Arch_sens1,0.001361,5093.7277
2024-03-08 10:30:00,Arch_sens1,0.0043,5093.732
2024-03-08 10:45:00,Arch_sens1,0.0,5093.732
2024-03-08 11:00:00,Arch_sens1,0.0,5093.732
2024-03-08 11:15:00,Arch_sens1,0.0,5093.732
2024-03-08 11:30:00,Arch_sens1,0.0,5093.732
2024-03-08 11:45:00,Arch_sens1,0.001366,5093.7334
2024-03-08 12:00:00,Arch_sens1,0.0,5093.7334
2024-03-08 12:15:00,Arch_sens1,0.0,5093.7334
2024-03-08 12:30:00,Arch_sens1,0.0,5093.7334
2024-03-08 12:45:00,Arch_sens1,0.0,5093.7334
2024-03-08 13:00:00,Arch_sens1,0.0,5093.7334
2024-03-08 13:15:00,Arch_sens1,0.001386,5093.7348
2024-03-08 13:30:00,Arch_sens1,0.0,5093.7348
2024-03-08 13:45:00,Arch_sens1,0.0,5093.7348
2024-03-08 14:00:00,Arch_sens1,0.0,5093.7348
2024-03-08 14:15:00,Arch_sens1,0.0,5093.7348
2024-03-08 14:30:00,Arch_sens1,0.0,5093.7348
2024-03-08 14:45:00,Arch_sens1,0.0,5093.7348
2024-03-08 15:00:00,Arch_sens1,0.0,5093.7348
2024-03-08 15:15:00,Arch_sens1,0.0,5093.7348
2024-03-08 15:30:00,Arch_sens1,0.0,5093.7348
2024-03-08 15:45:00,Arch_sens1,0.0,5093.7348
